GEOID,NAME,id,winner_name,winner_party,winner_votes,winner_margin,second_name,second_party,second_votes,second_margin,dem_margin
4004,OK-04,373,TOM COLE,republican,204143,0.6962846491512301,CHRISTINA OWEN,democratic,76472,0.26082833939881783,-0.4354563097524123
4002,OK-02,371,MARKWAYNE MULLIN,republican,189839,0.7060624093428051,JOSHUA HARRIS-TILL,democratic,62387,0.23203406850894484,-0.47402834083386025
4003,OK-03,372,FRANK D. LUCAS,republican,227525,0.7829086592226829,FRANKIE ROBBINS,democratic,63090,0.21709134077731707,-0.5658173184453659
4401,RI-01,398,David N. Cicilline,democratic,130540,0.645033773600755,Harold Russell Taub,republican,71023,0.3509440302010604,0.29408974339969457
4402,RI-02,399,James R. Langevin,democratic,133108,0.5808822245884756,Rhue R. Reis,republican,70301,0.3067929896835233,0.2740892349049523
4506,SC-06,403,James E Jim Clyburn,democratic,177947,0.7008519068455815,Laura Sterling,republican,70099,0.2760879240333831,0.4247639828121984
4503,SC-03,400,Jeff Duncan,republican,198431,0.7282379321860973,Hosea Cleveland,democratic,73766,0.27071979330668927,-0.45751813887940807
4504,SC-04,407,Trey Gowdy,republican,198648,0.6718571380255014,Chris Fedalei,democratic,91676,0.31006189332702,-0.3617952446984814
4505,SC-05,405,Mick Mulvaney,republican,175909,0.5907327868467095,Fran Person,democratic,115437,0.3876573723642543,-0.2030754144824552
4507,SC-07,406,Tom Rice,republican,176468,0.629853697536879,Mal Hyman,democratic,103454,0.3692504274144903,-0.2606032701223887
4502,SC-02,402,Joe Wilson,republican,183746,0.6107561907927539,Arik Bjorn,democratic,105306,0.35002825328236664,-0.26072793751038725
4501,SC-01,491,Mark Sanford,republican,190410,0.6026967999240338,Dimitri Cherny,democratic,110539,0.3498844680783718,-0.252812331845662
4600,SD-00,408,Kristi Noem,republican,237141,0.6410377014216088,Paula Hawks,democratic,132792,0.35896229857839124,-0.2820754028432175
4707,TN-07,411,Marsha Blackburn,republican,200407,0.7221535567703135,Tharon Chandler,democratic,65226,0.23503763787642382,-0.4871159188938896
4702,TN-02,413,"John J. Duncan, Jr.",republican,212455,0.7564552653317003,Stuart Starr,democratic,68401,0.24354473466829976,-0.5129105306634005
4708,TN-08,412,David Kustoff,republican,194386,0.6875249793975234,Rickey Hobson,democratic,70925,0.25085504698779415,-0.4366699324097293
4709,TN-09,417,Steve Cohen,democratic,171631,0.7874534885321417,Wayne Alberson,republican,41123,0.18867483035644644,0.5987786581756953
4706,TN-06,414,Diane Black,republican,202234,0.710865056768252,David W. Kent,democratic,61995,0.21791627122218707,-0.4929487855460649
4701,TN-01,415,Phil Roe,republican,198293,0.7836893587590159,Alan Bohms,democratic,39024,0.1542298191878273,-0.6294595395711886
4704,TN-04,410,Scott DesJarlais,republican,165796,0.6503410646551894,Steven Reynolds,democratic,89141,0.3496589353448107,-0.3006821293103787
4703,TN-03,409,Chuck Fleischmann,republican,176613,0.6639436704435239,Melody Shekari,democratic,76727,0.28844086223619014,-0.3755028082073337
4705,TN-05,416,Jim Cooper,democratic,171111,0.6255337349749949,Stacy Ries Snyder,republican,102433,0.37446626502500513,0.25106746994998974
4820,TX-20,433,Castro,democratic,149640,0.7973613116710805,Blunt,libertarian,29055,0.15482045516307968,1
4828,TX-28,423,Cuellar,democratic,122086,0.6619208206373819,Hardin,republican,57740,0.31305234165754003,0.34886847897984186
4811,TX-11,419,Conaway,republican,201871,0.8950285306388469,Landholt,libertarian,23676,0.1049714693611531,-1
4830,TX-30,441,Bernice Johnson,democratic,170502,0.7791670094047325,Lingerfelt,republican,41518,0.18973065357864238,0.5894363558260901
4803,TX-03,439,Gary Johnson,republican,193684,0.6120195786606503,Bell,democratic,109420,0.345754849636771,-0.26626472902387927
4806,TX-06,446,Barton,republican,159444,0.5834113927755986,Woolridge,democratic,106667,0.39029843100521044,-0.19311296177038817
4833,TX-33,444,Veasey,democratic,93147,0.7371032452579351,Mitchell,republican,33222,0.2628967547420649,0.4742064905158702
4831,TX-31,429,Carter,republican,166060,0.583510197197352,Clark,democratic,103852,0.3649205166767397,-0.21858968052061228
4834,TX-34,428,Vela,democratic,104552,0.6267354034288455,Gonzalez,republican,62268,0.3732645965711545,0.25347080685769097
4807,TX-07,451,Culberson,republican,143542,0.5617356662348895,Cargas,democratic,111991,0.4382643337651106,-0.12347133246977887
4824,TX-24,442,Marchant,republican,154845,0.5617755364884721,McDowell,democratic,108389,0.3932338055762149,-0.16854173091225721
4801,TX-01,420,Gohmert,republican,192427,0.7389215716392235,McKellar,democratic,62847,0.2413330978127304,-0.49758847382649307
